tf_target	interaction
MEF2C_SF3B6	0.889222954121147
NFIA_RRAS	0.8892231484968117
NFKB1_PPP1CA	0.8892236123767933
ERG_ALAS1	0.8892252356781145
SMAD3_MGAT4B	0.889225498830116
FOXJ3_ERGIC1	0.889225560889256
ZNF146_MSRB1	0.889226481863572
MAX_NT5C2	0.8892268559833438
MAZ_ESRRA	0.8892271109433123
KLF13_CHPT1	0.8892274448624521
TEAD2_FAM177A1	0.889227704677294
MYC_ITM2B	0.8892278115171437
EGR1_FEM1A	0.8892283783364108
THRA_M6PR	0.8892287525443717
KLF6_NAA20	0.8892288351340785
STAT1_ST6GALNAC4	0.8892288790993779
HEY1_PXN	0.8892308319174563
FOS_EIF6	0.8892314594403605
THRB_COMT	0.8892316123366887
PBX1_RASGRP2	0.8892317321570504
STAT1_CCDC107	0.8892325616665744
ERG_NEDD8	0.889233182493723
MAZ_NPPA	0.8892333568689277
HSF2_PPP2CB	0.8892334744536069
HSF2_AKAP13	0.8892339650679256
STAT1_CNDP2	0.8892340288713957
PBX3_SUMF2	0.8892340688844785
NFE2L1_H2AFJ	0.8892343717875322
PBX1_AUP1	0.8892346652063827
NFYC_PSME2	0.8892349681725096
KLF2_NPTN	0.8892351752905673
NFIX_SERPINH1	0.8892354904143884
MEF2D_PAFAH1B2	0.8892361037546902
YY1_HEXB	0.8892361191587362
SP3_TSC22D4	0.8892363176995774
CUX1_NMT1	0.8892363727260808
ZNF146_RNF10	0.889237016928325
NR4A1_PLOD1	0.889237996422647
E2F4_TMEM176A	0.8892380798378436
USF2_LAMTOR2	0.8892381230329959
HSF2_TNRC18	0.8892386947774539
KLF9_TMED2	0.8892391195307878
SP3_SPOP	0.8892397294406913
ERF_BAIAP2	0.889239752936211
ERF_ACTR3	0.8892399068938406
STAT5B_RPL3	0.8892399899193306
TCFL5_VPS28	0.8892405511673396
ERF_TAF6	0.8892406112865285
ATF7_UBL4A	0.8892421931281791
GATA4_RAB5C	0.8892424979292071
MYC_SH3BGR	0.8892426904391544
KLF13_MICAL3	0.8892426982539313
GATA4_GRK5	0.8892435705416396
GATA4_SRSF3	0.8892438392826889
CUX1_SNRPA1	0.8892439442608271
MEF2D_UBE2R2	0.8892439686596306
NFIA_CSRP1	0.8892440482923327
ESRRA_CALM2	0.8892451590245223
NKX2-5_GPNMB	0.889245220044116
MEF2A_SF3B5	0.8892453879086455
MYC_BAD	0.8892461085124084
BHLHE40_TMEM205	0.8892471371858823
ATF3_SRM	0.8892472264214395
GATA4_KLF2	0.8892475312470911
FOXN3_C1orf198	0.8892476615873097
STAT1_HHATL	0.8892477020362738
ETS2_BHLHE41	0.8892478251541851
MEF2C_KCNH2	0.8892481983871179
EGR1_ANXA7	0.8892485797394807
KLF2_C1S	0.8892485924015198
MEF2C_CORIN	0.8892486002748828
SRF_NDUFAF8	0.8892487807752524
THRB_MRPS7	0.8892490224133239
KLF2_CTBP2	0.8892495920171922
ATF3_SF3B6	0.8892502316933149
TBX5_ATP6V1D	0.8892503357890578
ETS2_DPM1	0.8892503668645415
NFIC_ANKRD2	0.889250380313195
ATF7_RPS15A	0.8892510182107616
ERF_GPRC5C	0.8892512505151422
MEF2A_DPF3	0.8892514112761332
MAZ_NAPA	0.889251749953309
CUX1_SELENOF	0.8892521160167861
ATF2_COPS6	0.8892521902876334
SP3_NACA	0.8892523475797525
HSF2_SPCS1	0.8892526285327162
SP3_GNG7	0.8892529600287546
MAX_SP3	0.8892535031986137
NFIX_PKN1	0.889253569141856
ZNF146_SREBF2	0.8892550993344985
NR2F2_TOMM6	0.8892560742070253
HSF2_MUSTN1	0.8892562563056478
YY1_TGFBR2	0.889256854882314
EGR1_SRSF10	0.8892568968878611
NR4A1_RERE	0.8892577586671467
KLF7_HSF1	0.8892587932596029
NKX2-5_PSMB4	0.889258818516885
GATA4_DUSP22	0.8892592963834628
E2F4_MARCKSL1	0.8892600525712056
NFE2L1_DDX6	0.8892608783033848
MEF2A_KLC4	0.8892614158939263
MEF2A_AARS	0.8892617438342368
SIX5_SEPT2	0.8892625825195624
KLF9_SVIL	0.8892629240102338
NR4A1_APRT	0.8892630253835384
MEF2A_WWC3	0.8892633544013158
MEF2D_KCTD10	0.8892634597508478
TFCP2_RPL37A	0.8892634994958423
HSF1_PLEKHA1	0.8892648551839021
ERF_C6orf89	0.8892656269186616
ETS2_RPL21	0.8892656338951825
STAT1_NUCB2	0.8892658728178376
MEF2A_C19orf25	0.8892661713333445
ATF7_HMGN2	0.8892661877639809
FOXN3_HADHA	0.8892664528135632
MAX_SP2	0.8892664833419603
NR4A2_GPX4	0.889266644168334
NFIC_BNIP3	0.8892669343133408
MEF2A_TRAP1	0.8892669784881507
MEIS2_RHOC	0.8892671866845981
BHLHE40_MXI1	0.88926760916174
ZNF76_VAMP5	0.8892677467486925
TBX5_FURIN	0.8892685449211202
NR4A1_C6orf89	0.8892690035373872
TBX5_SPATA20	0.8892692341589101
SP100_CHMP2A	0.889269668398848
TEAD2_RPS17	0.8892711392441868
SP1_ACAA1	0.8892715757346219
SMAD3_ACSL1	0.8892717032122182
BHLHE40_TSPAN18	0.889271851985374
KLF13_CYB5A	0.889271860443656
ATF7_AKAP2	0.8892734580381052
NR4A2_CFL1	0.8892739086581153
RFX5_SRP9	0.8892741169440859
ZNF24_AFAP1L1	0.8892741343926984
FOXN3_ZNF207	0.8892742353417823
MEF2A_ZDHHC3	0.8892744803698044
ETS2_NAP1L4	0.889274629978916
MEF2C_SEMA3B	0.8892747649873068
NR2C2_RPS11	0.8892752571146214
NFKB1_ELOB	0.8892762451349788
NR2F2_NUDT4	0.8892762691709041
HSF2_SMG5	0.8892764885127852
PBX1_AKIRIN2	0.8892786072208205
NFE2L1_JDP2	0.8892786308875673
KLF3_YIPF3	0.8892789589106477
NR4A1_LMO4	0.8892805512323606
FLI1_RPL23A	0.8892806839901646
MAX_ZNF76	0.8892820136535964
ZBED1_OPTN	0.8892824571987024
STAT1_TMEM176B	0.8892826544771635
PBX3_DPCD	0.8892827204326709
MEF2A_EPS15	0.8892832237090141
SP1_SLC6A6	0.8892832794341852
KLF9_COL5A1	0.8892833472281203
NR4A1_HBEGF	0.8892834455291928
SRF_NAXE	0.8892837147352692
TFCP2_ADD1	0.8892838668968795
KLF9_HADHA	0.8892840807528181
ATF7_STX10	0.889284184654014
SP100_HSPA8	0.889284208156531
TEAD2_RAB5C	0.8892847213025277
EGR1_ADO	0.8892847898606482
ATF7_SNX17	0.8892849441305424
HIVEP2_FOS	0.8892851237826324
GATA4_TCF25	0.8892852884656779
ATF3_ESYT2	0.889285522366874
EGR1_ELP2	0.8892862072192946
SIX5_CHTOP	0.8892862248633908
STAT4_MRPL24	0.889286237607752
TFDP1_SLC9A3R1	0.889286387351781
HSF2_PRPSAP1	0.8892863958101499
ESRRA_SPTBN1	0.8892864689792628
XBP1_TMOD1	0.8892866378871367
NFE2L1_MED11	0.8892867746129336
SRF_ARL2	0.8892869007257588
PBX3_DIAPH1	0.8892871226889936
THRB_FSTL1	0.8892878172646107
NKX2-5_AKT1S1	0.8892880480077137
KLF13_CRK	0.889288164789651
MEF2A_TAOK3	0.8892883757992035
KLF7_BTG2	0.8892883795233222
GATA4_PHF10	0.8892884108501186
GATA4_LYPLA2	0.8892884747997164
MEF2A_ACP1	0.8892884763233265
KLF13_B4GALT2	0.8892885520871118
E2F4_TOR1AIP1	0.88928858732231
KLF2_ISLR	0.8892887796907174
PBX3_VASP	0.8892888815764984
NFIA_SDF4	0.889289295804627
HSF1_CRADD	0.8892894049894221
NR2C2_NDUFB10	0.8892902777239207
NFYC_PYGM	0.8892903103439981
KLF9_CORO1B	0.8892910292615547
GATA6_POLR2G	0.8892916609354161
YY1_MRPL33	0.8892919551500298
ATF3_YPEL3	0.8892920003192649
CUX1_STK25	0.889292595446882
NFYC_MAFK	0.889293345517621
KLF2_PXDC1	0.8892939003226629
KLF6_PALM2-AKAP2	0.8892949767312325
TEF_SMIM19	0.8892953929266336
ELF1_P4HB	0.8892955347789301
MEIS2_RACK1	0.8892958347098809
EGR1_ARF6	0.8892958609054251
AHR_PMP22	0.8892963271281752
NKX2-5_COPE	0.8892965645923029
MYC_KLF6	0.8892980621489095
YY1_LAMB2	0.8892992472784804
TEAD2_CCDC107	0.8892999158951795
E2F4_GSS	0.889300519948198
TBX5_TMED4	0.8893006801979624
YY1_GLRX5	0.8893009779869094
MEF2C_SUMO2	0.889301138966053
MAZ_ABLIM3	0.8893012072935333
NR4A1_FUS	0.8893015868750621
RFX5_CPNE5	0.8893016733981407
NR4A1_PARP1	0.889301893510187
E2F4_SYNE2	0.8893024531384173
NFIB_ECH1	0.8893026018952211
HIVEP2_FLNC	0.8893029612034717
NFIX_NDUFC2	0.8893031476856551
ZNF76_PSMC3	0.8893032610954577
SP1_PABPN1	0.8893036007718933
NFE2L1_ADGRD1	0.8893043019703253
NR2C2_FTL	0.8893045592770255
GATA6_CAMK2D	0.8893047008291802
ATF7_S1PR1	0.8893053263341946
NFIC_TM7SF2	0.8893059669860481
TFCP2_RNF167	0.8893060486506595
PPARA_ACO2	0.8893062944153726
NKX2-5_MITF	0.8893063534913694
XBP1_ADD1	0.8893065767238559
ZNF146_PLXND1	0.8893066042008975
TEAD2_POLR2G	0.8893070545342933
USF2_VKORC1	0.8893072567295882
MEF2C_COX7A2	0.8893074645654611
USF2_CHPF	0.8893075978412158
USF2_PPP1R13L	0.8893083246944798
ZNF146_STK24	0.8893087618078576
AHR_PSMB6	0.889309275721008
HSF2_FMOD	0.8893099833630729
KLF6_ATPAF2	0.8893108744693597
STAT1_EIF4G2	0.8893111884820455
TBX5_CKS1B	0.8893113806186002
KLF4_P4HB	0.8893122255115544
PBX1_PDCD10	0.8893125616562835
ZNF274_GPI	0.8893128796545335
CUX1_LOXL1	0.8893130094610611
PBX1_PNN	0.8893134934481383
YY1_RANBP1	0.8893140680804752
THRB_UBXN6	0.8893145316622877
ZNF274_C10orf71	0.8893160047676574
ZBED1_ARPC5L	0.8893161052863762
ERG_POLR2J	0.8893161208970384
IRF1_PTGDS	0.8893167661146478
EGR1_ETS1	0.889316928510272
NFIX_PYGM	0.8893179227864582
HEY1_PPP1CB	0.8893184836573038
CUX1_NPM1	0.889318498501994
MYC_ACTR1A	0.8893186339033397
TBX5_TST	0.8893187816164569
AHR_TMEM258	0.8893188941859811
ERG_CYB5R1	0.8893190319713318
ZNF24_MATN2	0.8893192107072081
MYC_POLD4	0.8893197766794851
FOXN3_CAMK2D	0.8893201797496039
SRF_CXCL12	0.8893204540116166
KLF4_EEF1D	0.889320481840798
MEF2D_C19orf25	0.8893205708616712
PBX1_PPM1F	0.889320759958453
ESRRA_CKMT2	0.889320825653878
SP3_IDH3B	0.8893208587372161
STAT3_YWHAH	0.8893211238377569
MEF2D_DLG1	0.8893212127969821
FOXN3_EMP3	0.8893213012770008
ATF7_RPL35A	0.8893214749284462
FOS_XBP1	0.8893217198662593
TEAD2_SCRN2	0.8893224381272389
TEAD2_GYG1	0.8893235866901907
STAT1_PSMD6	0.8893243620040312
HIVEP2_TAGLN2	0.8893248375798654
STAT1_SMIM19	0.8893256479771546
KLF9_NXF1	0.8893260939173095
THRA_DCTD	0.8893264276325964
SRF_RPS7	0.8893272441982636
MEF2C_STT3B	0.8893276241673139
TFDP1_YWHAE	0.8893277170668565
HSF2_GTF2I	0.889327748654535
NKX2-5_CRADD	0.8893283455187895
KLF6_DGCR6L	0.8893290880196318
HEY1_RAN	0.889329332687719
ZBED1_TGFBR2	0.8893293852476185
FOXK2_SCHIP1	0.8893293903452167
KLF13_MRPS2	0.8893300612803077
MAFG_PCBP1	0.889330156231763
CUX1_JDP2	0.8893303243249204
TFDP1_RPN2	0.8893303821952674
KLF7_NDRG2	0.8893308134759214
PBX1_EFTUD2	0.8893311724416285
SMAD1_AKT1S1	0.8893320158004039
NKX2-5_LRP5	0.8893326632184007
BHLHE40_MRFAP1L1	0.8893327191898104
RFX5_SCN1B	0.889332914479118
KLF6_SYS1	0.8893333022612925
CREB3L2_TPCN1	0.8893349111825912
EGR1_NTN1	0.8893349619266797
GATA6_LYRM1	0.889335156591985
PPARA_IFITM1	0.8893351866531164
SP2_FBLIM1	0.8893360965399455
ETS2_CHRM2	0.8893370564610823
HEY1_TPM3	0.8893371134186889
TBX5_OSER1	0.8893375160180577
KLF6_ACP1	0.8893379011960263
MEF2C_CCDC47	0.889339032094528
ZNF76_ALDH2	0.8893395920305158
THRA_BNIP2	0.8893404041993426
THRA_FAF1	0.8893404898628462
ETS2_COASY	0.8893407401910598
HSF4_TNNT2	0.8893412221785865
FOXN3_GOT1	0.8893413800232436
ZNF76_RPLP1	0.8893414254334282
KLF3_HNRNPDL	0.8893415493731593
NR2F2_MRPL24	0.8893415750552419
HIVEP2_CTSB	0.8893426617729505
SMAD1_C1orf54	0.8893429838449972
ATF2_WDR1	0.8893433919046085
BHLHE40_NDUFV2	0.8893441213978528
TEF_PRKCSH	0.8893442643374155
HSF2_RAB1A	0.8893448910720537
HSF1_PJA2	0.8893450520641818
PBX3_SNRNP70	0.8893451633944366
KLF9_PIK3IP1	0.8893477444230381
PPARA_CKM	0.8893479290030372
ERG_BGN	0.8893479590024764
SP1_COQ10A	0.8893480284727158
STAT1_QARS	0.8893489503468295
KLF6_RPS3A	0.8893490068295079
PPARA_SNTA1	0.8893490865538028
PPARA_PACSIN3	0.8893501766520703
SP1_TOB1	0.8893503662852063
PPARA_SPAG7	0.889350547340037
MAX_IP6K2	0.889350617891548
MEF2C_MAN2A2	0.889350962204715
STAT4_NDRG2	0.8893514201380869
NFYB_S100A16	0.8893519086189414
PBX3_PIK3R2	0.8893521014712893
ATF1_PSAP	0.8893526728961237
HEY1_HNRNPA3	0.8893529152923277
KLF3_DSP	0.8893532998643575
SP3_NCAM1	0.889353544031886
FOS_HINT2	0.8893540646080729
GATA4_MYBPHL	0.8893540950803842
STAT1_OSER1	0.8893541181054485
AHR_UBE2M	0.8893541624659271
CREB3L2_NDRG2	0.8893543711803894
CUX1_MAX	0.8893547033984852
SIX5_HSPB2	0.889355382901792
KLF6_TSPYL1	0.8893554027498464
NFIB_ECHS1	0.8893557296642112
HSF1_TXNRD2	0.8893557410634968
KLF13_SNAP47	0.8893561099717294
ATF7_YIPF3	0.8893563645272016
MAX_ACIN1	0.8893564783440504
NFIB_MRPL20	0.8893570374448541
MAX_SH2B1	0.8893570506271644
KLF13_PRUNE1	0.8893571099058678
NR2F2_CTDNEP1	0.8893583021541132
NR4A1_MMP15	0.8893583671399662
ZNF76_DNAJB5	0.8893584774250127
ZNF24_CCL2	0.8893585588646733
TBX5_SCD	0.8893589089160518
NR4A2_SYNPO	0.889359167511038
STAT3_ASB2	0.8893593424273463
KLF6_FAM168B	0.8893594720734251
FOXJ3_DNAJC4	0.8893603726676182
SMAD1_SVIL	0.889360397192738
KLF2_RPL11	0.8893606039114677
GATA6_DTX3	0.8893609115777262
THRA_ANKRD40	0.8893610904570233
CUX1_ADH5	0.8893612085996374
NFYC_LDB1	0.889361502653273
MEF2C_LDHB	0.8893618758207639
HSF4_RPLP2	0.8893622020120531
SRF_RPS8	0.8893623970045567
ZNF274_RBM38	0.8893626604895362
NR2C2_C12orf57	0.8893628522900534
HSF2_TKT	0.8893636834877389
TEAD2_ZDHHC7	0.8893638323399332
ATF2_BTG2	0.8893643478531372
TBX5_ATG9A	0.889364378047047
NFE2L1_EIF3A	0.8893645644479962
SMAD1_MBD3	0.8893647662753118
STAT1_TMEM129	0.8893649575686751
KLF2_APEH	0.8893650094550208
FOXJ3_ATP6V0C	0.8893654428294469
NFYB_EGFL7	0.8893654639239122
FOS_CYBA	0.889365713263436
EGR1_TSPAN32	0.8893659330917327
PBX3_KCTD12	0.8893661132974893
NFIC_LAMTOR2	0.8893662931712203
TFDP1_FNDC5	0.8893671611542053
KLF4_FXYD1	0.8893672744624518
SP2_DSP	0.8893675890624686
NR2F2_NDRG2	0.8893678201343794
XBP1_NRP1	0.8893678636436495
THRA_BECN1	0.8893678830200703
TBX5_POLR2G	0.889367992117885
NFIC_RASSF4	0.8893701766520651
SP2_FURIN	0.8893703290673045
ATF3_CSTB	0.889370427336614
NR4A1_MCRS1	0.8893711189735397
NFIC_PLXND1	0.8893712923769785
PBX1_IARS	0.889371318427912
SMAD3_SHC1	0.8893714002655904
KLF6_CLTC	0.8893714085663662
MAZ_JUNB	0.8893715136133735
SRF_FBLIM1	0.8893719041959527
NFIX_APLP2	0.8893725902909766
USF2_ABHD2	0.8893727945582857
MXI1_S100A6	0.8893728920893077
HSF1_MDK	0.8893730483441964
ETS2_PCM1	0.8893732936923822
CUX1_EIF2A	0.8893736973369799
MEF2A_ISY1	0.8893740086380731
GATA4_TP53I13	0.8893740446378909
FOXN3_LMAN2	0.8893741280935329
FOXK2_LMOD2	0.8893744545681027
ERG_SRM	0.889374555755468
ZNF146_DBNDD2	0.8893747353656826
ERF_PPTC7	0.8893750633140534
KLF3_ASNA1	0.8893753801083829
THRA_UACA	0.8893755705122153
SMAD3_MFAP4	0.8893755766707323
HSF1_SPRY1	0.8893756569666443
NFYB_CSRP1	0.8893757125861992
KLF13_CCDC107	0.8893765551845869
EGR1_RNF146	0.8893772227245642
ATF2_COX6B1	0.8893774018877252
ZBED1_ALDOC	0.8893778422252762
MEF2D_SNRPG	0.8893778675386426
FOXJ3_IGF2	0.8893780256158882
BHLHE40_MGAT1	0.8893785887382275
NFYC_HMGN4	0.8893791078688437
TEAD2_DNAJC7	0.8893792002375743
NR2F2_ANP32A	0.8893795462194933
NR4A1_RHOT2	0.8893796981642131
SMAD1_TAF6	0.8893807370843286
SRF_STARD10	0.8893813603772733
THRA_RBM17	0.889381550612916
ZNF146_NEK7	0.8893818266539425
KLF13_TMED4	0.8893825333664303
ZBED1_PLA2G15	0.8893827205723525
NKX2-5_CALCOCO2	0.8893837304583143
KLF6_SLC10A3	0.8893838626673013
ZBED1_DNAJB1	0.8893840110826062
NFIC_GTF3A	0.8893840234746635
KLF2_HNRNPA3	0.8893841831809194
KLF13_COBL	0.8893844545013065
KLF2_OVCA2	0.8893847604083164
XBP1_ATP6AP1	0.8893848365573891
ATF7_SLC44A2	0.8893853263978821
MYC_FDFT1	0.8893853959442872
PBX3_EHMT1	0.8893855218632783
TFDP1_YPEL2	0.8893855787192483
CREB3L2_RNF167	0.8893855791160602
TCFL5_TNNT1	0.8893856254970858
SMAD1_NKIRAS2	0.8893859646213598
ZNF24_PCMTD1	0.8893861653438437
SMAD1_UCKL1	0.8893866063584693
FOXN3_SNRPD3	0.8893874126835035
ATF7_CKAP4	0.8893876065295352
ETS2_HSDL2	0.8893876614881417
CUX1_NDUFS5	0.8893877030334962
CUX1_MKRN1	0.8893878426055177
THRB_SRP9	0.8893880696563403
HSF1_KLHL24	0.8893888723812213
SRF_CDKN1A	0.8893892446956405
HIVEP2_ARF1	0.8893893157253506
GATA4_NKIRAS2	0.8893893535042382
CUX1_RABGAP1L	0.8893896569490782
TEF_RPS15A	0.889389740040562
MEF2A_PCGF5	0.8893898797352564
E2F6_PYGB	0.889390089581694
ESRRA_PNPLA2	0.8893903049141251
PBX3_LRRC49	0.8893907145807057
TEAD2_TEAD1	0.8893909413485875
NFIC_AGPAT2	0.8893910190182516
MEF2C_SLCO3A1	0.8893912649122485
MEF2C_GPR137B	0.8893917954342337
PBX3_ACOT8	0.8893921178153251
THRA_RAB6A	0.8893929504174596
STAT4_DYNLT1	0.8893930138028909
AHR_PLP2	0.8893930319797608
PBX3_GID8	0.8893931022478813
SP2_FAM78A	0.8893937437338126
GATA4_ADIRF	0.889394878778163
PPARA_RPS5	0.8893950061916113
THRA_DAP3	0.8893961567897628
THRA_CPVL	0.8893963503545096
MEF2A_AUP1	0.8893963944552228
TEF_PPP2CB	0.8893970476228922
ATF3_CALCOCO1	0.8893976429141953
E2F4_PIGU	0.8893982575426223
TEAD2_TMEM173	0.8893990475881505
SP1_SF3B6	0.8893993386845966
THRA_GGPS1	0.8894001002702885
KLF3_NCOA4	0.8894004605288302
GATA6_CTRB1	0.8894006793950072
STAT3_CDK2AP1	0.88940081195654
PBX2_NDUFAF3	0.8894012198144704
NFIB_PPP1CA	0.8894018457540108
ERF_FPGS	0.8894031682406378
NFIB_EZR	0.8894034066531844
NR2C2_TUBB4B	0.8894034159877333
ZNF146_SLC39A1	0.8894037431415789
ZNF146_DNM2	0.8894040558136694
SP2_SLC2A4	0.8894040573250583
BHLHE40_TALDO1	0.8894043788250854
NR4A1_MPV17	0.8894050058906613
HSF1_FNDC3B	0.8894054741590814
ZNF24_SRSF7	0.8894059037685769
KLF2_SLC2A4RG	0.8894061556999552
MAZ_CD68	0.8894078462345985
ZNF24_KARS	0.8894082910104593
PBX1_CDC42EP1	0.8894088696891309
NR4A1_HEXB	0.8894092025094258
ATF3_VAMP3	0.8894099267127231
HSF2_PSMC6	0.8894100299311366
THRA_RARG	0.8894106071447678
THRA_IMP4	0.8894110895815467
MAX_GGA1	0.8894111283340675
SP3_SETD3	0.8894111462515237
TBX5_ST6GAL1	0.8894114152912256
SMAD1_XRCC6	0.8894115080084982
NFIA_FABP3	0.8894123893047674
MEF2D_MRPS26	0.8894128119397254
HSF2_STAU2	0.8894135896648043
NFE2L1_SUB1	0.8894136726099116
BHLHE40_ATN1	0.8894138667528815
ETS2_MPST	0.889413869732069
NFIA_ACTN1	0.889413912065977
ELF1_MXRA7	0.8894143293581941
MYC_PLEC	0.8894149624492391
GATA6_GADD45GIP1	0.8894153717567278
MEF2D_UBL7	0.8894153795367411
KLF6_FAM3A	0.8894155930495415
CREB3L2_PSMC3	0.88941588365395
E2F6_VDAC1	0.8894162284556093
GATA6_LMO4	0.8894162409315246
ZNF24_FLAD1	0.88941673033864
ELF1_H3F3B	0.8894173349183012
ATF7_SNRPD3	0.8894180796572384
ZNF146_AGPAT2	0.8894183285816412
SP1_VKORC1	0.8894185649947595
THRA_MTSS1	0.8894193148151318
MYC_SERPINH1	0.8894194100253561
SP3_UQCRB	0.8894196975255979
AHR_GSN	0.8894204509401087
THRA_CD55	0.8894209805603367
ERF_PSMD2	0.8894209888396725
TFDP1_SETD3	0.8894210265830221
SRF_PACSIN2	0.8894211195502896
ZBED1_SREBF2	0.8894220535935078
STAT1_CDV3	0.8894223962856661
E2F4_SYS1	0.8894244787269678
NFKB1_COL6A1	0.8894245384963814
ATF7_HNRNPA3	0.889424649097116
TEAD2_HNRNPH2	0.8894247810369115
MEF2C_HDHD5	0.8894249126290509
GATA6_LZTS2	0.8894250563333728
ATF3_CDC42BPB	0.8894253204779872
KLF9_NBR1	0.8894257779955503
PBX3_SYS1	0.8894258895089528
ZNF274_PPP1R3C	0.8894261913059753
ZNF24_FAXDC2	0.8894266303816127
EGR1_LUC7L2	0.8894267248249161
SMAD1_PSMD2	0.8894270922743391
KLF13_ST13	0.8894275726052007
FOXN3_CAPN1	0.8894277281258635
FOXN3_ADD3	0.8894279991577617
PBX3_RAB14	0.8894282076121703
FOXK2_NPC2	0.889429259920627
KLF7_MYL9	0.8894292918789978
FOXJ3_ACTA1	0.8894292942632737
TFDP1_PDXP	0.8894293217556919
FOXJ3_ST6GALNAC6	0.8894293727259109
PBX1_CADM1	0.8894296399456482
KLF6_DCAF11	0.8894297993714746
NFE2L1_HEBP1	0.8894298868204435
SRF_PPP2CA	0.8894299841013604
MAZ_GYS1	0.8894304865496254
SP3_PTK2	0.88943059947554
AHR_GATA4	0.8894309575729392
ELF1_TAGLN2	0.8894313187228665
YY1_COX14	0.8894314266627786
NKX2-5_RNF41	0.8894315024448411
ZNF24_COQ8A	0.8894325498020295
SMAD3_ARL6IP5	0.8894326071109333
GATA4_NAA10	0.8894326792751824
PBX3_CRISPLD2	0.8894343705913197
HSF1_PRELID3B	0.8894346253933126
NFIC_DCTN2	0.8894352958007552
STAT5B_FAU	0.8894362101838704
GATA6_GPI	0.889436560071102
SP3_LEPROTL1	0.8894366298042609
E2F4_AAAS	0.8894366533125404
MEF2D_HRH2	0.8894366818686045
SMAD1_HIPK2	0.8894375244392408
NKX2-5_ARHGAP5	0.889437591051467
MEF2A_TARDBP	0.8894377048218188
E2F4_CERS6	0.8894379560075838
SMAD1_NDUFB8	0.8894379601782225
NFIX_SH3BGR	0.889438016288222
EGR1_WDR74	0.88943811949459
NFYB_SYNGR2	0.8894382110026771
HSF2_CHRM2	0.8894388858010668
ZNF24_USP28	0.8894392050267952
KLF4_ACTB	0.8894392520601128
HSF1_RPN1	0.889439758183845
KLF6_FNDC3B	0.8894397819851146
SP1_DAD1	0.8894398057166961
HSF2_ABTB1	0.8894406092528643
ETS2_NFYC	0.8894408501425599
ATF7_ZNF207	0.8894408629540214
CREB3L2_ISCU	0.8894411303635078
NR4A1_SDHA	0.8894414586904131
NKX2-5_NAA10	0.8894415169541117
KLF6_ACIN1	0.8894417489519731
MAX_NADK	0.8894421179540146
PBX3_CMPK1	0.8894421896197104
NR4A1_PTGES3	0.8894427610213036
STAT4_NMRK2	0.8894429542125708
ZFX_CAPN1	0.8894431109743536
PBX1_AGAP3	0.8894433712365889
HSF1_PDE3A	0.8894436021303584
USF2_SREBF2	0.8894436556955607
PBX1_SCN5A	0.8894446133545921
NFYB_MPRIP	0.8894448927113934
HSF1_KLC2	0.8894449486243089
TEAD2_TNS1	0.8894453735178242
NKX2-5_POLR2C	0.8894462419715318
EGR1_DTNA	0.8894468478287285
STAT1_ACTR3	0.8894470215268303
TBX5_SMIM19	0.8894472027193132
MEF2A_PUM2	0.8894475133204199
PBX3_PNPO	0.8894480860561654
KLF13_SELENOS	0.8894481050658286
THRA_PLS3	0.8894481685821126
HSF2_RAF1	0.8894483532641854
HSF4_HSP90AB1	0.8894487411001152
E2F6_ARL6IP4	0.8894497793563327
ZFX_SSRP1	0.8894499718270473
KLF7_DHRS3	0.8894501036711199
HEY1_RTN4	0.8894501806711141
NKX2-5_ATP6V0E1	0.8894502666288209
ELF1_LDB3	0.8894504890947958
KLF2_FADS2	0.8894506969654273
GATA4_FADS2	0.8894508565317705
PBX3_RBM42	0.8894509282153023
MEF2C_ST3GAL6	0.8894509867137562
SP2_TCEA2	0.8894512026362078
NR4A2_RPS11	0.8894512568210834
USF1_H3F3B	0.8894512760766411
SP1_WDR82	0.8894515307765383
BHLHE40_CCAR2	0.8894520468522238
NR2F2_SUN1	0.889452227428235
NFYB_FSTL3	0.8894530438317962
AHR_MAP1LC3B	0.889453428272209
FOXK2_PLTP	0.8894537839028676
MEF2D_LIN7B	0.8894542311631862
SRF_KIAA0232	0.8894548267073299
NFIC_LAMB2	0.889455210846374
EGR1_SND1	0.8894554866009563
E2F4_PRKAG1	0.8894557847382474
ZFX_RBM24	0.8894562261644609
ETS2_RHEB	0.8894563030244451
ESRRA_NDUFS3	0.8894564328562162
TFDP1_HSPA5	0.8894566030729538
NKX2-5_SFXN4	0.8894569550154656
KLF13_NPTN	0.8894575044706471
EGR1_ASCC1	0.8894577531136036
PBX3_CHPF2	0.8894578193614432
MEF2A_UBE2G2	0.889458083028075
TBX5_SPCS1	0.8894584520424766
HIVEP2_MAF1	0.8894584983001785
STAT4_PMP22	0.8894586324242667
NKX2-5_GPSM1	0.889458650223016
ATF3_PTPRM	0.8894588110715378
PBX3_PLS3	0.8894589882887403
STAT4_HNRNPA1	0.8894591932399231
STAT3_FBXO9	0.8894592109694222
ZNF24_SPCS2	0.8894593026915214
ZNF146_PDGFRB	0.8894594363923175
PBX3_COPS2	0.8894596566226745
ELF1_LGALS1	0.8894600746393144
YY1_LDHD	0.8894602542788317
MAX_LSS	0.8894604720077421
ESRRA_PLTP	0.8894611003217978
ATF7_ITGB1	0.8894612778183384
HSF2_TNK2	0.8894619125916351
